enst	hgnc	ensg	mis_n_pos	mis_prop_exp	mis_n_exp	mis_prop_obs	mis_n_obs	mis_oe	mis_oe_diff	mis_z	mis_p	non_n_pos	non_prop_exp	non_n_exp	non_prop_obs	non_n_obs	non_oe	non_oe_diff	non_z	non_p	syn_n_pos	syn_prop_exp	syn_n_exp	syn_prop_obs	syn_n_obs	syn_oe	syn_oe_diff	syn_z	syn_p	pli	loeuf
ENST00000296043	SHROOM3	ENSG00000138771	12687	0.1017025265765859	1290.3	0.0994719003704579	1262.0	0.9780671161745332	0.0297816767871333	-0.8312474191100856	0.2029169359107556	627	0.0963185106513379	60.39	0.0271132376395534	17.0	0.2815035601920848	-0.4787417370578206	-5.873681377198561	2.131111076926306e-09	4183	0.1262330622001733	528.03	0.1264642601004064	529.0	1.0018370168361648	0.0815658491727733	0.0450239356633448	0.5179558848017014	0.31709	0.352
ENST00000333141	DCAF4L1	ENSG00000182308	2512	0.0988943215473212	248.42	0.0664808917197452	167.0	0.6722486112229289	-0.2097083287900811	-5.44203417753795	2.6337782870258164e-08	130	0.1053615874497066	13.7	0.0	0.0	0.0	-0.4990907716977849	-3.9128126890038897	4.561364811162307e-05	801	0.1273620315571368	102.02	0.1585518102372035	127.0	1.244853950205842	0.426125186467332	2.6478386033909453	0.995949590517658	0.31806	1.124
ENST00000331244	GLRX3	ENSG00000108010	2169	0.0957399354168046	207.66	0.0885200553250345	192.0	0.9245882692863334	0.0539239715488523	-1.1427902334210398	0.1265628473813734	147	0.0828134917692035	12.17	0.0068027210884353	1.0	0.0821692686935086	-0.3798487821167673	-3.343908814478899	0.0004130344211962	654	0.1188260171658932	77.71	0.1131498470948012	74.0	0.952258396602754	0.1609640817877887	-0.4485983484551196	0.3268607126975243	0.32395	0.486
ENST00000336273	MTDH	ENSG00000147649	3691	0.0950784921544392	350.93	0.0885938769981034	327.0	0.931809762630724	0.0313366405584523	-1.3431039661208362	0.089619155757727	249	0.0959850033347633	23.9	0.0160642570281124	4.0	0.1673640167364017	-0.4514520887946566	-4.281241184606665	9.29268961889153e-06	1169	0.1188013452636195	138.88	0.1214713430282292	142.0	1.0224654377880185	0.1785885028606405	0.2821438325572691	0.6110833878052013	0.32924	0.431
ENST00000262994	GAB1	ENSG00000109458	4524	0.0981544521557557	444.05	0.0762599469496021	345.0	0.7769395338362797	-0.1347325725052859	-4.949659783991903	3.717166105967676e-07	256	0.0826103443756479	21.15	0.01953125	5.0	0.2364066193853428	-0.3553794592265209	-3.66615900246128	0.0001231104332383	1375	0.1168120561888813	160.62	0.1207272727272727	166.0	1.0334952060764535	0.1788333044716361	0.4519982311870891	0.6743648716496292	0.33276	0.43
ENST00000502935	XPNPEP1	ENSG00000108039	4322	0.1000023952877191	432.21	0.0749652938454419	324.0	0.7496355938085654	-0.1609265902415706	-5.486565296785853	2.0491198878539745e-08	236	0.0949693626320681	22.41	0.0296610169491525	7.0	0.3123605533244087	-0.2937884321337912	-3.422167653484053	0.0003106199723786	1317	0.1213494375154132	159.82	0.1305998481397114	172.0	1.0762107370792142	0.2215371036200077	1.028080020907841	0.8480439060822991	0.33296	0.399
ENST00000425538	MYOCD	ENSG00000141052	6430	0.0970567856409899	624.08	0.093312597200622	600.0	0.9614152031790796	0.0359673015562251	-1.014191609389799	0.1552456657766965	319	0.0980231340691112	31.27	0.0250783699059561	8.0	0.255836264790534	-0.4112849200982331	-4.381546999924229	5.891980835213433e-06	1997	0.1224667915424341	244.57	0.115172759138708	230.0	0.9404260538905016	0.0578297227374198	-0.994296179107974	0.1600393476699481	0.33364	0.387
ENST00000243052	PDE1B	ENSG00000123360	3487	0.0976931473562746	340.66	0.0665328362489245	232.0	0.6810309399401162	-0.2180978584133804	-6.197529179617435	2.8678203899898775e-10	176	0.0981029393187105	17.27	0.0170454545454545	3.0	0.1737116386797915	-0.3783386789038578	-3.615180299233672	0.0001500693307779	1060	0.1317332689247441	139.64	0.1264150943396226	134.0	0.959610426811802	0.1141622043345432	-0.5119661036880997	0.3043373663603795	0.33646	0.43
ENST00000397128	PRKAA1	ENSG00000132356	3669	0.0973961980980684	357.35	0.0599618424638866	220.0	0.6156429271022806	-0.2858535388268993	-7.6475906997084	1.0238990152066118e-14	234	0.0777175230863776	18.19	0.0213675213675213	5.0	0.2748763056624518	-0.2837436789165143	-3.2196629370981467	0.0006417070112905	1071	0.1190234236787681	127.47	0.1260504201680672	135.0	1.0590727229936456	0.222009573396353	0.7101761317343043	0.7612025399509021	0.33906	0.452
ENST00000358780	FAM76B	ENSG00000077458	2231	0.0920280397980597	205.31	0.0811295383236217	181.0	0.8815936875943695	0.0119327037698734	-1.780820999127929	0.0374708488875136	190	0.0859862314636766	16.34	0.0157894736842105	3.0	0.1835985312117503	-0.3528123841777065	-3.451461452571014	0.0002787796974353	593	0.1240648137819318	73.57	0.1753794266441821	104.0	1.4136196819355715	0.6274810873224557	3.7906012659386574	0.9999248584774434	0.34062	0.482
ENST00000395153	DACT1	ENSG00000165617	5016	0.101010020923148	506.67	0.1136363636363636	570.0	1.124992598732903	0.2075516173706206	2.9675406798377235	0.9984990372205038	263	0.0951922265183022	25.04	0.0114068441064638	3.0	0.1198083067092651	-0.5075875877691158	-4.629853258374041	1.8296247895845972e-06	1623	0.1319490815828348	214.15	0.1860751694393099	302.0	1.41022647676862	0.5350102879131197	6.443029380401993	0.999999999941444	0.34285	0.481
ENST00000506184	GPBP1	ENSG00000062194	3113	0.0937127886474871	291.73	0.0758111146803726	236.0	0.8089671956946491	-0.0817902048455267	-3.427289946652014	0.0003048188754746	198	0.0830571816007524	16.45	0.0	0.0	0.0	-0.5371950156566546	-4.23496732067604	1.1429247284603752e-05	879	0.1187342826421001	104.37	0.1296928327645051	114.0	1.092267893072722	0.2723700960156883	1.004398445035959	0.8424067003868115	0.34511	0.45
ENST00000377191	XRN2	ENSG00000088930	6260	0.0975977754711469	610.96	0.0798722044728434	500.0	0.818384182270525	-0.106290487634806	-4.7257132166459135	1.146545417119673e-06	389	0.0873840005179728	33.99	0.0231362467866323	9.0	0.2647837599293909	-0.4140710898414431	-4.487172321233952	3.608734834784591e-06	1804	0.1171565162696612	211.35	0.1130820399113082	204.0	0.965223562810504	0.0918978466783475	-0.538102470947732	0.2952531533332441	0.34851	0.355
ENST00000306917	FEM1B	ENSG00000169018	4096	0.0984435535133311	403.22	0.058837890625	241.0	0.5976886067159367	-0.3096346129636832	-8.50838548407051	8.818598751568616e-18	216	0.0829327639691146	17.91	0.0231481481481481	5.0	0.2791736460078168	-0.2773619818181032	-3.1860505323309263	0.0007211470153061	1232	0.123397555172511	152.03	0.1241883116883117	153.0	1.0063803196737486	0.1552104281334505	0.0843904915766086	0.533627016529088	0.34865	0.522
ENST00000511455	ANKRD13D	ENSG00000172932	3810	0.1026090376224387	390.94	0.0834645669291338	318.0	0.8134240548421753	-0.0926720425532099	-3.8942353826001286	4.925448026012697e-05	174	0.1197857212841182	20.84	0.0344827586206896	6.0	0.2879078694817658	-0.3093146829652832	-3.465309333099168	0.0002648109606373	1258	0.1332540287796822	167.63	0.1327503974562798	167.0	0.9962417228419734	0.1371749874563647	-0.0525614047788927	0.4790406844817269	0.34912	0.428
ENST00000239938	EGR1	ENSG00000120738	3447	0.1042342192380619	359.3	0.0786190890629533	271.0	0.7542443640411912	-0.1478924107433876	-4.921696353718788	4.2898630583880987e-07	132	0.1135155656023973	14.98	0.0227272727272727	3.0	0.2002670226969292	-0.3230068286104782	-3.2881646019629773	0.0005042143068353	1129	0.1292928923111656	145.97	0.1550044286979628	175.0	1.1988764814687949	0.3502499768840181	2.574848193857203	0.9949857954671716	0.3509	0.59
ENST00000233336	TTL	ENSG00000114999	2443	0.0967776975947101	236.43	0.0773638968481375	189.0	0.7993909402360106	-0.0794666966947397	-3.2455427366997127	0.0005861348371966	154	0.0912069329470814	14.05	0.0194805194805194	3.0	0.2135231316725978	-0.2879296386159412	-3.091669398162616	0.0009951719120471	727	0.1257124300185303	91.39	0.140302613480055	102.0	1.116095852937958	0.3077944466214016	1.1866200867168395	0.8823112454250818	0.35695	0.52
ENST00000237281	FBXO30	ENSG00000118496	4880	0.0973627718395386	475.13	0.0823770491803278	402.0	0.8460842295792731	-0.0684881447350984	-3.5312992029388632	0.0002067618484631	327	0.0820701569420271	26.84	0.0244648318042813	8.0	0.2980625931445603	-0.3394555052606996	-3.795239014207028	7.375064329512654e-05	1439	0.1186598089030748	170.75	0.1250868658790827	180.0	1.054172767203514	0.1949841163050768	0.7539090157747682	0.7745480717264313	0.35835	0.448
ENST00000354822	NKX2-1	ENSG00000136352	2464	0.1099532791631574	270.92	0.0974025974025974	240.0	0.8858703676362025	-0.0017907630172834	-1.9914856167646824	0.0232137624748673	113	0.1395426357016923	15.77	0.0353982300884955	4.0	0.2536461636017755	-0.2885071384416728	-3.1948982288856973	0.0006994007844711	767	0.1432291978120987	109.86	0.1799217731421121	138.0	1.2561441835062808	0.4292321828680979	2.900866667623588	0.9981393390885424	0.35874	0.586
ENST00000282111	TCF7L1	ENSG00000152284	3671	0.1045025857693401	383.63	0.0871697085262871	320.0	0.8341370591455308	-0.0711684859244725	-3.432947541746515	0.0002985288022564	181	0.1086114560663492	19.66	0.011049723756906	2.0	0.1017293997965412	-0.4809166679408669	-4.218396989409686	1.2302266671523615e-05	1230	0.1312207240701475	161.4	0.1357723577235772	167.0	1.0346964064436184	0.1784931485504098	0.4727852449694329	0.6818167990226582	0.36022	0.447
ENST00000279146	AIP	ENSG00000110711	2108	0.100648513328844	212.17	0.0849146110056926	179.0	0.8436631003440638	-0.0287300949424025	-2.401061822269843	0.008173787191245	114	0.1109889716576602	12.65	0.0175438596491228	2.0	0.1581027667984189	-0.3223687942140346	-3.1762562056609736	0.0007459456382583	637	0.1398828827455226	89.11	0.1475667189952904	94.0	1.054875995960049	0.2474399004677986	0.5590964503474644	0.7119520514154243	0.36163	0.518
ENST00000405846	GPR12	ENSG00000132975	2098	0.1026855972298386	215.43	0.0786463298379409	165.0	0.7659100403843475	-0.107598005528424	-3.627411989571912	0.0001431381545381	98	0.1001331036138378	9.81	0.0	0.0	0.0	-0.4064800078318797	-3.3022712131066267	0.0004795264494462	711	0.1256867464043012	89.36	0.1350210970464135	96.0	1.0743061772605194	0.2681723691653697	0.750828308443049	0.7736220048099174	0.36177	0.708
ENST00000357901	ZNF441	ENSG00000197044	4635	0.0977350234188276	453.0	0.0884573894282632	410.0	0.9050772626931568	-0.0074515219337516	-2.1270120194612687	0.0167095422669596	361	0.0733984848222705	26.5	0.0138504155124653	5.0	0.1886792452830188	-0.4448009506880405	-4.33841642584983	7.175651899567088e-06	1192	0.1225836895541605	146.12	0.1275167785234899	152.0	1.0402408978921434	0.1921194578193316	0.5193233857254886	0.6982323759764817	0.3624	1.015
ENST00000373489	PBX3	ENSG00000167081	2826	0.0994760916053789	281.12	0.0672328379334748	190.0	0.6758679567444508	-0.2132017198178847	-5.726878353763603	5.114773236193801e-09	153	0.0946322995018028	14.48	0.0065359477124183	1.0	0.0690607734806629	-0.4408274055701509	-3.722814907822408	9.85069761827984e-05	840	0.1222998929425579	102.73	0.1392857142857143	117.0	1.1389078166066386	0.3200703916944604	1.5025885696619237	0.933527413625038	0.36301	0.476
ENST00000245960	CDC25B	ENSG00000101224	3689	0.1020562178506644	376.49	0.0883708322038492	326.0	0.8658928523997981	-0.0383880485098322	-2.7457883572023847	0.0030182846055008	169	0.0942980960508206	15.94	0.0118343195266272	2.0	0.1254705144291091	-0.4072831360600207	-3.668279931255847	0.0001220938737517	1162	0.1353040548138883	157.22	0.1428571428571428	166.0	1.055845312301234	0.2011974195365098	0.7527321992390188	0.7741945716527989	0.3643	0.425
ENST00000413366	PRKCA	ENSG00000154229	4438	0.0972060263288879	431.4	0.0570076611086074	253.0	0.5864626796476589	-0.3238766105270305	-9.039847828140347	7.844503341721102e-20	251	0.0903823328262545	22.69	0.0039840637450199	1.0	0.0440722785368003	-0.5634645577500745	-4.773871072066824	9.035904952454126e-07	1216	0.1280754247306781	155.74	0.1439144736842105	175.0	1.123667651213561	0.2703196073983803	1.6528122648959984	0.9508154614199568	0.3677	0.395
ENST00000270223	DMWD	ENSG00000185800	4108	0.1081640550726662	444.34	0.0861733203505355	354.0	0.7966872214970518	-0.1155048201383796	-4.538067909874606	2.83859897925157e-06	179	0.1084486202970121	19.41	0.0279329608938547	5.0	0.2575991756826378	-0.3223684665679839	-3.46434923256006	0.0002657579938803	1446	0.1355724580626902	196.04	0.1791147994467496	259.0	1.3211589471536422	0.4513084481213819	4.836663706791399	0.99999933981733	0.36917	0.515
ENST00000270061	SSBP4	ENSG00000130511	2424	0.1124799035277543	272.65	0.1122112211221122	272.0	0.997615991197506	0.1094395767567546	-0.0418676871562349	0.4833020878572278	92	0.1177022146622375	10.83	0.0108695652173913	1.0	0.0923361034164358	-0.3482033637308859	-3.179786790580231	0.0007369172423853	776	0.1312920917165086	101.88	0.163659793814433	127.0	1.2465645857872008	0.427546357008231	2.6698481284024664	0.9962057219034705	0.37022	0.445
ENST00000373241	SAR1A	ENSG00000079332	1290	0.0967394109963539	124.79	0.0503875968992248	65.0	0.5208750701177979	-0.3123779229323216	-5.631879330879124	8.912819634901133e-09	67	0.0885870401834208	5.94	0.0	0.0	0.0	-0.2319611409903725	-2.551907317641965	0.0053567507017667	392	0.1174484158082048	46.04	0.1122448979591836	44.0	0.9556907037358818	0.2270542620072142	-0.3199974010514324	0.3744851503579326	0.37178	0.699
ENST00000369485	RNGTT	ENSG00000111880	3914	0.0971344100221953	380.18	0.0656617271333674	257.0	0.6759955810405597	-0.2284913768247234	-6.648842915319526	1.4770302987227444e-11	256	0.0792746794383324	20.29	0.0234375	6.0	0.2957121734844751	-0.2868172184888545	-3.306824634050778	0.0004717997203235	1123	0.1182913906802146	132.84	0.120213713268032	135.0	1.016260162601626	0.1759378318700007	0.1994697473969884	0.5790523470472004	0.37382	0.407
ENST00000240662	KCNJ8	ENSG00000121361	2761	0.0995975355084299	274.99	0.0467222021006881	129.0	0.4691079675624568	-0.4187395401271646	-9.277771850301052	8.652980121531589e-21	120	0.0905198568936977	10.86	0.0083333333333333	1.0	0.0920810313075506	-0.3407895847921685	-3.1377814658436973	0.0008511587216015	856	0.1201935770052252	102.89	0.1144859813084112	98.0	0.9524735154048012	0.1337177258882378	-0.5135182587044046	0.3037944209953356	0.37965	0.575
ENST00000527911	DGKZ	ENSG00000149091	5890	0.103056997314471	607.01	0.0711375212224108	419.0	0.6902686940907069	-0.2343898298640273	-8.057350134988774	3.8983044649156093e-16	297	0.1069879729483321	31.78	0.0235690235690235	7.0	0.2202643171806167	-0.4511633125194741	-4.651005005121439	1.6516065541994511e-06	1874	0.1362266446350855	255.29	0.1328708644610459	249.0	0.9753613537545536	0.089368524861652	-0.4234941013664985	0.3359674006545539	0.38241	0.353
ENST00000274625	FGF18	ENSG00000156427	1289	0.1003365641800356	129.33	0.0465477114041892	60.0	0.4639294827186267	-0.372602778655097	-6.427603705965958	6.481557810026872e-11	77	0.0954636350676308	7.35	0.0	0.0	0.0	-0.3124619145888531	-2.850698784734228	0.0021811636499461	408	0.1426719529722276	58.21	0.1495098039215686	61.0	1.0479299089503522	0.2857903513172053	0.3949179668731493	0.6535482850693939	0.38517	0.687
ENST00000272928	ACKR3	ENSG00000144476	2341	0.0989595570392154	231.66	0.0897052541648868	210.0	0.9065009065009064	0.0287345212626634	-1.4994894073793272	0.0668733573254402	115	0.1089699152102639	12.53	0.017391304347826	2.0	0.1596169193934557	-0.3177558330174981	-3.151689909639144	0.0008116428167952	697	0.1342772618993102	93.59	0.1563845050215208	109.0	1.1646543434127576	0.353158041972085	1.711828788687034	0.9565358874857328	0.39134	0.682
ENST00000216727	PABPN1	ENSG00000100836	1878	0.1074063801667212	201.71	0.0963791267305644	181.0	0.8973278469089286	0.0277081979735859	-1.5433812531293332	0.0613691497566271	98	0.0830224459069344	8.14	0.0	0.0	0.0	-0.3420140143016393	-2.9787321115355136	0.0014472185608033	649	0.1288291672925596	83.61	0.1771956856702619	115.0	1.375433560578878	0.5754981863465566	3.677971939039439	0.9998824520919286	0.39216	0.569
ENST00000359562	HAND2	ENSG00000164107	1358	0.1067905524903943	145.02	0.09720176730486	132.0	0.9102192800992964	0.0640377345651831	-1.1441169078141262	0.1262875783022563	64	0.0979986098362471	6.27	0.0	0.0	0.0	-0.2567211930921238	-2.636916277343795	0.0041831738875389	406	0.1427184508922767	57.94	0.2413793103448276	98.0	1.691404901622368	0.929805176070648	5.683372365379722	0.9999999933967854	0.39908	0.941
ENST00000428135	SNX13	ENSG00000071189	6284	0.0947561360149593	595.45	0.0811584977721196	510.0	0.8564950877487614	-0.0670845439564157	-3.680400701725167	0.0001164338650252	437	0.080696067227364	35.26	0.0137299771167048	6.0	0.1701644923425978	-0.5133813931278122	-5.139725411789353	1.37570122921866e-07	1799	0.1184795862592838	213.14	0.1300722623679822	234.0	1.0978699446373277	0.2239153246158306	1.5214627795291684	0.9359281275706254	0.40328	0.364
ENST00000307194	GIMAP1	ENSG00000213203	1886	0.1034534095506694	195.11	0.1060445387062566	200.0	1.0250627850955871	0.1579218753298265	0.3694886220795919	0.64411822379945	98	0.121725681298308	11.93	0.010204081632653	1.0	0.0838222967309304	-0.3843645945065654	-3.3764928098088896	0.0003670814545079	647	0.1371950249496709	88.77	0.1777434312210201	115.0	1.2954827081221134	0.4887165059037782	2.997784624088219	0.9986402510672848	0.40351	1.696
ENST00000307145	KLF13	ENSG00000169926	1714	0.1123782598236326	192.62	0.1341890315052508	230.0	1.1940608451874155	0.3271110343045776	2.859047189450976	0.9978754221513106	72	0.1161567033500765	8.36	0.0	0.0	0.0	-0.362841706936235	-3.076102133295009	0.0010486299640659	553	0.1467165155980734	81.13	0.1934900542495479	107.0	1.318870947861457	0.5198693908017098	3.108684310423325	0.9990603880315873	0.40432	0.931
ENST00000262188	SMARCD3	ENSG00000082014	3085	0.1006712914893954	310.57	0.0612641815235008	189.0	0.6085584570306212	-0.2859720361084146	-7.274281800390409	1.741341511244244e-13	150	0.1033887136897334	15.51	0.0133333333333333	2.0	0.1289490651192779	-0.3997828862768367	-3.622568677295936	0.0001458459910864	957	0.1384763136407353	132.52	0.1295715778474399	124.0	0.935707817687896	0.0937372523289178	-0.7975458310401458	0.2125670482609161	0.40464	0.466
ENST00000320816	DAB2	ENSG00000153071	5026	0.0975119307241437	490.09	0.0921209709510545	463.0	0.944724438368463	0.0288307728147452	-1.2883317828997105	0.0988152469922963	242	0.0956488977184327	23.15	0.0330578512396694	8.0	0.3455723542116631	-0.2670193115037288	-3.3106355544730497	0.0004654217744145	1583	0.1142766121841423	180.9	0.1118130132659507	177.0	0.978441127694859	0.1155855064041355	-0.3080936358788091	0.3790055418448792	0.40701	0.419
ENST00000394597	RFFL	ENSG00000092871	2352	0.0987006551804664	232.14	0.0761054421768707	179.0	0.7710864133712415	-0.1067887650523877	-3.6740118522807736	0.0001193858246711	137	0.0964156762723617	13.21	0.0145985401459854	2.0	0.1514004542013625	-0.3359762654428991	-3.244489608072181	0.0005883065530821	727	0.1282591953236127	93.24	0.1182943603851444	86.0	0.9223509223509224	0.1118601308091888	-0.8035249597701222	0.2108356880785147	0.40723	0.503
ENST00000262320	AXIN1	ENSG00000103126	5463	0.1036670789518797	566.33	0.0961010433827567	525.0	0.9270213479773276	0.0049947950177292	-1.8345471338311568	0.0332864089650824	289	0.0959694927288393	27.74	0.0276816608996539	8.0	0.2883922134102379	-0.357753783391109	-3.9412510772958855	4.052886244858338e-05	1706	0.135256460409037	230.75	0.1606096131301289	274.0	1.187432286023835	0.307416257132317	3.061955071022499	0.9989005177203198	0.40765	0.403
ENST00000429584	YY2	ENSG00000230797	2431	0.0990483707039397	240.79	0.0584121760592348	142.0	0.5897254869388264	-0.2903845901086281	-6.707043233658934	9.930371776166068e-12	137	0.0961367739525793	13.17	0.0072992700729927	1.0	0.0759301442672741	-0.410624306125244	-3.527447023490588	0.000209793858026	669	0.1324143765159686	88.59	0.1255605381165919	84.0	0.9481882831019302	0.1421534013710933	-0.5230258763907567	0.3004781230533644	0.40781	0.925
ENST00000273317	LIMD1	ENSG00000144791	4341	0.1020981992496481	443.21	0.1048145588574061	455.0	1.0266013853478035	0.114819663757292	0.5910969172527338	0.7227722573557291	217	0.0955285599556524	20.73	0.0276497695852534	6.0	0.2894356005788712	-0.3011632689286404	-3.4017306010766784	0.0003348030484321	1423	0.126658115572583	180.23	0.1321152494729444	188.0	1.043111579648227	0.1795451593888409	0.6189540436494464	0.7320266828734553	0.41673	0.437
ENST00000380412	ZNF768	ENSG00000169957	3452	0.1016832680901084	351.01	0.0857473928157589	296.0	0.8432808182103074	-0.0575669043641541	-3.0979315891145927	0.0009743820424396	180	0.1063335243587083	19.14	0.0333333333333333	6.0	0.3134796238244514	-0.2630095980080937	-3.177147749458476	0.0007436562180423	1053	0.13587480501404	143.08	0.1842355175688509	194.0	1.3558848196812971	0.5082033611429358	4.579827029522077	0.9999976731968744	0.42411	0.498
ENST00000328879	KLHL22	ENSG00000099910	4043	0.1008057853568738	407.56	0.0586198367548849	237.0	0.5815094709981352	-0.3264285633136932	-8.909435931109662	2.5646426766352605e-19	220	0.1140704888624211	25.1	0.0181818181818181	4.0	0.1593625498007968	-0.4723815756731253	-4.4739631497408805	3.8391490171841895e-06	1260	0.1357475618608751	171.04	0.1404761904761904	177.0	1.034845650140318	0.1741668179574415	0.4900429582011449	0.687948249565618	0.42419	0.436
ENST00000359842	RXRG	ENSG00000143171	2987	0.1014235360408585	302.95	0.0729829260127218	218.0	0.7195906915332564	-0.1736664999441338	-5.148842714176435	1.3104927167599505e-07	149	0.0805448709846095	12.0	0.0067114093959731	1.0	0.0833333333333333	-0.3741647441186744	-3.3117851120304387	0.0004635136181018	956	0.1244150844424373	118.94	0.1255230125523012	120.0	1.0089120564990752	0.1770755655097496	0.1037898471917766	0.5413319381398348	0.42421	0.461
ENST00000410062	UBE2E3	ENSG00000170035	1346	0.097960263189536	131.85	0.0341753343239227	46.0	0.3488813045127038	-0.4890073448174712	-7.872321082800724	1.7406066198734938e-15	83	0.0855941067322598	7.1	0.0	0.0	0.0	-0.2968360112411426	-2.787349773129811	0.0026570543450126	405	0.1156658339989453	46.84	0.1185185185185185	48.0	1.0247651579846284	0.2940588835764293	0.1795025026988482	0.5712284238114615	0.42649	0.655
ENST00000227758	BIRC2	ENSG00000110330	4081	0.0954179770106574	389.4	0.0936045086988483	382.0	0.9809964047252184	0.0754620004318622	-0.3943248891689622	0.3466705949766591	272	0.0816825859703281	22.22	0.0147058823529411	4.0	0.18001800180018	-0.4215122919089069	-4.033175050231197	2.751412820586114e-05	1168	0.1182345076719076	138.1	0.1309931506849315	153.0	1.10789283128168	0.2645070164887607	1.350446035870046	0.9115635237436404	0.42708	0.435
ENST00000314103	CHAF1B	ENSG00000159259	3589	0.0999899149706557	358.86	0.0721649484536082	259.0	0.7217299225324639	-0.1801163153407614	-5.5567338003305125	1.3743473280818944e-08	191	0.0907973642171327	17.34	0.0	0.0	0.0	-0.5512286434259775	-4.367399914964868	6.2867190650353335e-06	1142	0.118751616926879	135.61	0.1234676007005254	141.0	1.0397463313914903	0.1977417303118872	0.4926476570148411	0.688869215893927	0.42768	0.435
ENST00000332981	PRKCH	ENSG00000027075	4459	0.0988668787732731	440.85	0.0798385288181206	356.0	0.8075309062039242	-0.1038558939653457	-4.256964006146907	1.0361085100397642e-05	227	0.0978742072939018	22.22	0.0176211453744493	4.0	0.18001800180018	-0.4250388501413819	-4.06917962247062	2.3589482642758574e-05	1292	0.1274563815936545	164.67	0.1346749226006192	174.0	1.056658772089634	0.1993277713627196	0.7780478716316749	0.7817296039596426	0.42878	0.388
ENST00000296657	ANKRD33B	ENSG00000164236	2979	0.1088014761164764	324.12	0.1090970124202752	325.0	1.0027150438109342	0.1054889054109996	0.0518013962709592	0.5206565285081699	131	0.1118652855917411	14.65	0.015267175572519	2.0	0.136518771331058	-0.38097358444331	-3.5076575467649453	0.0002260352914698	1013	0.1400878245881252	141.91	0.156959526159921	159.0	1.1204284405609188	0.2729988184122819	1.5471640407550025	0.9390881526994688	0.43225	0.552
ENST00000542735	DND1	ENSG00000256453	2160	0.1047951895266616	226.36	0.0972222222222222	210.0	0.9277257465983388	0.0509827898198266	-1.149108613459331	0.1252555985508471	108	0.1202921690339426	12.99	0.0092592592592592	1.0	0.0769822940723633	-0.4129982256949731	-3.5471184568185468	0.0001947347158245	760	0.134651057801979	102.33	0.1394736842105263	106.0	1.035864360402619	0.2160964191961345	0.3894842477472641	0.6515410194793695	0.43615	0.55
ENST00000435041	UBE2J1	ENSG00000198833	2038	0.0982041608708044	200.14	0.0686947988223748	140.0	0.699510342760068	-0.1689262324664604	-4.476543947970075	3.793052892446702e-06	133	0.0883677627205359	11.75	0.0075187969924812	1.0	0.0851063829787234	-0.3690287063538907	-3.285061632262789	0.0005098003288472	638	0.11695595418443	74.62	0.128526645768025	82.0	1.0989010989010988	0.3121161047785978	0.909425872690794	0.8184373150561184	0.43658	0.495
ENST00000324453	MTURN	ENSG00000180354	855	0.0969937156431488	82.93	0.0596491228070175	51.0	0.6149764861931749	-0.1805021774815991	-3.6897216235454215	0.0001122497888674	49	0.1151094503891026	5.64	0.0	0.0	0.0	-0.2236825660258046	-2.5246940217565728	0.0057899531706733	212	0.1429796521153482	30.31	0.1320754716981132	28.0	0.9237875288683604	0.2533506515154943	-0.4535532406847341	0.3250752075277383	0.43876	0.872
ENST00000255224	SYT4	ENSG00000132872	2775	0.0936550785351615	259.89	0.0951351351351351	264.0	1.0158143830081958	0.1315581689530174	0.2676069563872993	0.6054990621060796	179	0.0710606692931161	12.72	0.0	0.0	0.0	-0.4703358191929355	-3.700389899036784	0.0001076342314707	834	0.1212861896267629	101.15	0.1414868105515587	118.0	1.166584280771132	0.3492609630967623	1.7869744460303547	0.9630291905864424	0.43924	0.549
ENST00000377741	GPR20	ENSG00000204882	2181	0.1082213337148877	236.03	0.1077487391104997	235.0	0.9956361479472948	0.1161098779044084	-0.0710446880275691	0.4716810947094697	65	0.1220286235404696	7.93	0.0	0.0	0.0	-0.3479202177830183	-3.0057119358561395	0.0013247993917232	805	0.1312627064549607	105.67	0.1316770186335403	106.0	1.0031229298760291	0.1808377745471868	0.0348105375346425	0.5138845910061602	0.441	0.868
ENST00000396641	LRRC3B	ENSG00000179796	1715	0.0970549010340126	166.45	0.0577259475218658	99.0	0.5947732051667167	-0.2608697556884833	-5.501803113088159	1.879633134991306e-08	80	0.0866319978736765	6.93	0.0	0.0	0.0	-0.2884804638440784	-2.754617245127265	0.0029380416157098	499	0.126081558089367	62.91	0.1523046092184369	76.0	1.2080750278175172	0.4390726379363494	1.7647055799201194	0.9611933698437448	0.44415	0.863
ENST00000311635	FBXO31	ENSG00000103264	3374	0.1055637942005922	356.17	0.0933609958506224	315.0	0.884409130471404	-0.0173724952080637	-2.306746088059344	0.010534489653681	155	0.1151795328296146	17.85	0.032258064516129	5.0	0.2801120448179272	-0.2835508303910073	-3.233833058877437	0.0006107041402772	1054	0.1406037296813282	148.2	0.1688804554079696	178.0	1.2010796221322535	0.3503336627979734	2.6409140800017754	0.9958658657515403	0.44439	0.457
ENST00000520560	RBM12B	ENSG00000183808	6563	0.0969726061170993	636.43	0.0895931738534207	588.0	0.9239036500479236	-0.0022680585410465	-2.020222280843892	0.0216801680759029	365	0.0813360894327073	29.69	0.0164383561643835	6.0	0.2020882452004041	-0.4531347102479708	-4.53582184757181	2.8689800675800136e-06	1932	0.1213110338961102	234.37	0.1402691511387163	271.0	1.15629133421513	0.2762998223044781	2.552295926197492	0.9946492209448834	0.44996	1.555
